取得日時,工区,ステータス
2026-02-12 23:14:43,Ｂ－１３,作業日程調整中（作業日程を調整中のもの）,調整中,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｃ－１－１,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｃ－１－２,現場確認中（現場確認中のもの）,-,－,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｃ－２－１,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｃ－２－２,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｃ－３－１,作業予定あり（直近の作業日程が予定されているもの）,2月13日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｃ－３－２,現場確認中（現場確認中のもの）,-,－,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｃ－４－１,作業予定あり（直近の作業日程が予定されているもの）,2月14日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｃ－４－２,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,新規指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｃ－５,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｃ－６,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｃ－７,現場確認中（現場確認中のもの）,-,－,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｃ－８,作業予定あり（直近の作業日程が予定されているもの）,2月14日 作業予定,継続指令,2月12日 19:00 現在,一部路面整正作業予定
2026-02-12 23:14:43,Ｄ－１－１,現場確認中（現場確認中のもの）,-,－,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｄ－１－２,作業予定あり（直近の作業日程が予定されているもの）,2月13日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｄ－２,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,新規指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｄ－３,現場確認中（現場確認中のもの）,-,－,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｄ－４,作業予定あり（直近の作業日程が予定されているもの）,2月13日 作業予定,継続指令,2月12日 19:00 現在,排雪ルートの作業完了後、再開
2026-02-12 23:14:43,Ｄ－５,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｄ－６－１,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｄ－６－２,現場確認中（現場確認中のもの）,-,－,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｄ－７,現場確認中（現場確認中のもの）,-,－,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｄ－８,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｄ－９,現場確認中（現場確認中のもの）,-,－,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｄ－１０,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｄ－１１,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｄ－１２－１,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｄ－１２－２,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｄ－１３,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｄ－１４,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｄ－１５,作業日程調整中（作業日程を調整中のもの）,調整中,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｄ－１６,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｄ－１７,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｅ－１－１,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｅ－１－２,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｅ－２,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｅ－３－１,現場確認中（現場確認中のもの）,-,－,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｅ－３－２,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｅ－３－３,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｅ－４－１,現場確認中（現場確認中のもの）,-,－,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｅ－４－２,作業予定あり（直近の作業日程が予定されているもの）,2月13日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｅ－５,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｅ－６,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｅ－７－１,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｅ－７－２,作業日程調整中（作業日程を調整中のもの）,調整中,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｅ－８,現場確認中（現場確認中のもの）,-,－,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｅ－９,作業日程調整中（作業日程を調整中のもの）,調整中,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｅ－１０－１,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｅ－１０－２,作業日程調整中（作業日程を調整中のもの）,調整中,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｆ－１,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｆ－２－１,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｆ－２－２Ａ,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｆ－２－２Ｂ,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｆ－２－２Ｃ,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｆ－３,作業日程調整中（作業日程を調整中のもの）,調整中,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｆ－４－１,作業日程調整中（作業日程を調整中のもの）,調整中,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｆ－４－２,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｆ－５,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｆ－６－１,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｆ－６－２,現場確認中（現場確認中のもの）,-,－,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｆ－７,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,新規指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｆ－８－１,現場確認中（現場確認中のもの）,-,－,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｆ－８－２,現場確認中（現場確認中のもの）,-,－,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｆ－９,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｆ－１０,作業日程調整中（作業日程を調整中のもの）,調整中,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｆ－１１,現場確認中（現場確認中のもの）,-,－,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｇ－１－１,作業予定あり（直近の作業日程が予定されているもの）,2月14日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｇ－１－２,作業日程調整中（作業日程を調整中のもの）,調整中,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｇ－２,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｇ－３,現場確認中（現場確認中のもの）,-,－,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｇ－４,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｇ－５,現場確認中（現場確認中のもの）,-,－,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｇ－６－１,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｇ－６－２,作業日程調整中（作業日程を調整中のもの）,調整中,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｇ－７,現場確認中（現場確認中のもの）,-,－,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｇ－８,現場確認中（現場確認中のもの）,-,－,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｇ－９,作業予定あり（直近の作業日程が予定されているもの）,2月13日 作業予定,継続指令,2月12日 19:00 現在,一部路面整正作業
2026-02-12 23:14:43,Ｇ－１０,現場確認中（現場確認中のもの）,-,－,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｈ－１－１,現場確認中（現場確認中のもの）,-,－,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｈ－１－２,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｈ－２－１,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｈ－２－２,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｈ－３,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｈ－４,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｉ－１,作業予定あり（直近の作業日程が予定されているもの）,2月13日 作業予定,継続指令,2月12日 19:00 現在,排雪ルート確保のため、補助幹線の作業終了後に再開
2026-02-12 23:14:43,Ｉ－２－１,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｉ－２－２,現場確認中（現場確認中のもの）,-,－,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｉ－２－３,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｉ－３－１Ａ,現場確認中（現場確認中のもの）,-,－,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｉ－３－１Ｂ,現場確認中（現場確認中のもの）,-,－,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｉ－３－１Ｃ,現場確認中（現場確認中のもの）,-,－,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｉ－３－２,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｊ－１－１,現場確認中（現場確認中のもの）,-,－,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｊ－１－２,作業日程調整中（作業日程を調整中のもの）,調整中,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｊ－２,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,一部路面整正作業
2026-02-12 23:14:43,Ｊ－３,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｊ－４,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｊ－５－１,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｊ－５－２,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｊ－６,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｊ－７,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,一部路面整正作業
2026-02-12 23:14:43,Ｊ－８,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｊ－９,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｊ－１０,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｊ－１１,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｊ－１２,作業予定あり（直近の作業日程が予定されているもの）,2月13日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｊ－１３,現場確認中（現場確認中のもの）,-,－,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｊ－１４,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｊ－１５,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｊ－１６－１,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｊ－１６－２,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｊ－１７,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｊ－１８,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｋ－１,現場確認中（現場確認中のもの）,-,－,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｋ－２,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｋ－３,現場確認中（現場確認中のもの）,-,－,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｋ－４,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｌ－１,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｌ－２,作業日程調整中（作業日程を調整中のもの）,調整中,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｌ－３,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｌ－４,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｌ－５,現場確認中（現場確認中のもの）,-,－,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｌ－６,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,新規指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｌ－７,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｌ－８,現場確認中（現場確認中のもの）,-,－,2月12日 19:00 現在,
2026-02-12 23:14:43,Ｌ－９,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,細越工区,作業日程調整中（作業日程を調整中のもの）,調整中,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,問屋町工区,現場確認中（現場確認中のもの）,-,－,2月12日 19:00 現在,
2026-02-12 23:14:43,松元台団地工区,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,幸畑団地１工区,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,一部路面整正作業
2026-02-12 23:14:43,幸畑団地２工区,作業日程調整中（作業日程を調整中のもの）,調整中,継続指令,2月12日 19:00 現在,一部路面整正作業予定
2026-02-12 23:14:43,幸畑阿部野工区,現場確認中（現場確認中のもの）,-,－,2月12日 19:00 現在,
2026-02-12 23:14:43,幸畑谷脇工区,現場確認中（現場確認中のもの）,-,－,2月12日 19:00 現在,
2026-02-12 23:14:43,月見野工区,現場確認中（現場確認中のもの）,2月12日 作業予定,－,2月12日 19:00 現在,
2026-02-12 23:14:43,戸山団地１工区,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,戸山団地２工区,作業日程調整中（作業日程を調整中のもの）,調整中,継続指令,2月12日 19:00 現在,一部路面整正作業予定
2026-02-12 23:14:43,戸山団地３工区,作業日程調整中（作業日程を調整中のもの）,調整中,継続指令,2月12日 19:00 現在,一部路面整正作業予定
2026-02-12 23:14:43,戸山団地４工区,作業日程調整中（作業日程を調整中のもの）,調整中,継続指令,2月12日 19:00 現在,一部路面整正作業予定
2026-02-12 23:14:43,野内工区,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,久栗坂工区,現場確認中（現場確認中のもの）,-,－,2月12日 19:00 現在,
2026-02-12 23:14:43,浅虫工区,現場確認中（現場確認中のもの）,-,－,2月12日 19:00 現在,
2026-02-12 23:14:43,戸山工区,現場確認中（現場確認中のもの）,-,－,2月12日 19:00 現在,一部路面整正作業予定
2026-02-12 23:14:43,桑原工区,現場確認中（現場確認中のもの）,-,－,2月12日 19:00 現在,
2026-02-12 23:14:43,宮田工区,現場確認中（現場確認中のもの）,-,－,2月12日 19:00 現在,
2026-02-12 23:14:43,諏訪沢工区,現場確認中（現場確認中のもの）,-,－,2月12日 19:00 現在,
2026-02-12 23:14:43,後潟工区,現場確認中（現場確認中のもの）,-,－,2月12日 19:00 現在,
2026-02-12 23:14:43,内真部工区,現場確認中（現場確認中のもの）,-,－,2月12日 19:00 現在,
2026-02-12 23:14:43,奥内１工区,現場確認中（現場確認中のもの）,-,－,2月12日 19:00 現在,
2026-02-12 23:14:43,奥内２工区,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,飛鳥工区,作業予定あり（直近の作業日程が予定されているもの）,2月13日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,白旗野工区,現場確認中（現場確認中のもの）,調整中,－,2月12日 19:00 現在,
2026-02-12 23:14:43,鶴ケ坂・孫内工区,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,太陽台団地工区,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,新規指令,2月12日 19:00 現在,
2026-02-12 23:14:43,高田工区,作業日程調整中（作業日程を調整中のもの）,調整中,新規指令,2月12日 19:00 現在,
2026-02-12 23:14:43,荒川・八ツ役１工区,現場確認中（現場確認中のもの）,-,－,2月12日 19:00 現在,
2026-02-12 23:14:43,荒川・八ツ役２工区,現場確認中（現場確認中のもの）,-,－,2月12日 19:00 現在,
2026-02-12 23:14:43,金浜・上野工区,現場確認中（現場確認中のもの）,-,－,2月12日 19:00 現在,
2026-02-12 23:14:43,大別内工区,作業日程調整中（作業日程を調整中のもの）,調整中,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,野木工区,現場確認中（現場確認中のもの）,-,－,2月12日 19:00 現在,
2026-02-12 23:14:43,合子沢工区,現場確認中（現場確認中のもの）,-,－,2月12日 19:00 現在,
2026-02-12 23:14:43,横内１工区,作業日程調整中（作業日程を調整中のもの）,調整中,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,横内２工区,作業日程調整中（作業日程を調整中のもの）,調整中,継続指令,2月12日 19:00 現在,
2026-02-12 23:14:43,梨の木工区,現場確認中（現場確認中のもの）,-,－,2月12日 19:00 現在,
2026-02-12 23:14:43,沢山工区,現場確認中（現場確認中のもの）,-,－,2月12日 19:00 現在,
2026-02-12 23:14:43,三本木工区,現場確認中（現場確認中のもの）,-,－,2月12日 19:00 現在,
2026-02-12 23:14:43,矢田工区,現場確認中（現場確認中のもの）,-,－,2月12日 19:00 現在,
2026-02-12 23:14:43,下湯工区,現場確認中（現場確認中のもの）,-,－,2月12日 19:00 現在,
2026-02-12 23:42:46,Ａ－１,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:42:46,Ａ－２,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:42:46,Ａ－３,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:42:46,Ａ－４,現場確認中（現場確認中のもの）,-,－,2月12日 19:00 現在,
2026-02-12 23:42:46,Ａ－５,作業日程調整中（作業日程を調整中のもの）,調整中,継続指令,2月12日 19:00 現在,
2026-02-12 23:42:46,Ａ－６,作業日程調整中（作業日程を調整中のもの）,調整中,新規指令,2月12日 19:00 現在,
2026-02-12 23:42:46,Ｂ－１,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:42:46,Ｂ－２－１,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:42:46,Ｂ－２－２,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:42:46,Ｂ－３－１,作業日程調整中（作業日程を調整中のもの）,調整中,継続指令,2月12日 19:00 現在,
2026-02-12 23:42:46,Ｂ－３－２,作業日程調整中（作業日程を調整中のもの）,調整中,継続指令,2月12日 19:00 現在,
2026-02-12 23:42:46,Ｂ－４－１,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:42:46,Ｂ－４－２,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:42:46,Ｂ－５,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:42:46,Ｂ－６,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:42:46,Ｂ－７,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:42:46,Ｂ－８,作業予定あり（直近の作業日程が予定されているもの）,2月14日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:42:46,Ｂ－９,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:42:46,Ｂ－１０－１,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:42:46,Ｂ－１０－２,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:42:46,Ｂ－１１－１,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:42:46,Ｂ－１１－２Ａ,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:42:46,Ｂ－１１－２Ｂ,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:42:46,Ｂ－１２－１,現場確認中（現場確認中のもの）,-,－,2月12日 19:00 現在,
2026-02-12 23:42:46,Ｂ－１２－２,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:42:46,Ｂ－１３,作業日程調整中（作業日程を調整中のもの）,調整中,継続指令,2月12日 19:00 現在,
2026-02-12 23:42:46,Ｃ－１－１,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:42:46,Ｃ－１－２,現場確認中（現場確認中のもの）,-,－,2月12日 19:00 現在,
2026-02-12 23:42:46,Ｃ－２－１,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:42:46,Ｃ－２－２,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:42:46,Ｃ－３－１,作業予定あり（直近の作業日程が予定されているもの）,2月13日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:42:46,Ｃ－３－２,現場確認中（現場確認中のもの）,-,－,2月12日 19:00 現在,
2026-02-12 23:42:46,Ｃ－４－１,作業予定あり（直近の作業日程が予定されているもの）,2月14日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:42:46,Ｃ－４－２,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,新規指令,2月12日 19:00 現在,
2026-02-12 23:42:46,Ｃ－５,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:42:46,Ｃ－６,作業予定あり（直近の作業日程が予定されているもの）,2月12日 作業予定,継続指令,2月12日 19:00 現在,
2026-02-12 23:42:46,Ｃ－７,現場確認中（現場確認中のもの）,-,－,2月12日 19:00 現在,
2026-02-12 23:42:46,Ｃ－８,作業予定あり（直近の作業日程が予定されているもの）,2月14日 作業予定,継続指令,2月12日 19:00 現在,一部路面整正作業予定
2026-02-12 23:42:46,Ｄ－１－１,現場確認中（現場確認中のもの）,-,－,2月12日 19:00 現在,
2026-02-12 23:42:46,Ｄ－１－２,作業予定あり（直近の作業日程が予定されているもの）,2月13日 作業予定,継続指令,2月12日 19:00 現在,
